val	lat	lng
455	-33.897219	151.15085
450	-36.226015	141.101929
450	-34.945146	138.530183
450	-34.366816	138.768325
450	-33.892783	151.135883
450	-27.470078	153.045194
445	-37.829923	144.774986
445	-37.673182	144.888492
440	-35.035673	137.310027
435	-42.093728	145.529693
435	-33.291834	115.847234
435	-31.817666	116.428564
430	-32.873614	137.075487
430	-32.142001	118.020545
430	-31.938454	115.764683
430	-27.533407	153.226864
425	-35.711533	142.671962
420	-37.838242	144.880556
420	-36.927251	145.298203
420	-34.86628	138.492908
420	-34.437229	150.818904
420	-33.942632	151.098002
420	-31.384119	118.564405
420	-27.508707	153.044217
415	-36.812087	146.316338
415	-27.552137	153.004615
415	-26.248504	143.274156
410	-42.994715	147.285203
410	-42.715494	145.925302
410	-34.729742	143.143231
410	-33.901198	150.998155
410	-32.905633	151.722243
405	-33.567546	138.210043
405	-33.404961	150.04201
405	-27.462504	152.975992
400	-37.592283	143.82846
400	-28.46368	115.755437
400	-27.495458	153.0328
395	-38.289636	143.52228
395	-37.632986	144.932557
395	-35.202752	143.351682
395	-31.948762	115.859912
395	-21.042567	149.152281
390	-38.2783	145.031598
385	-35.616408	142.943814
380	-36.128029	143.917515
380	-34.945777	138.735962
380	-33.868972	151.250494
380	-33.387234	138.410287
380	-33.021612	137.512634
380	-27.623975	153.263801
375	-37.202634	146.253268
375	-29.130197	153.43269
370	-35.330569	138.47117
370	-34.769363	117.785337
370	-31.746189	116.473434
370	-29.412622	153.243897
370	-28.111748	153.434197
365	-35.628333	143.78521
365	-26.812085	152.971346
360	-38.202905	144.462401
360	-34.789625	137.748829
360	-34.121499	147.405434
355	-34.876988	138.637707
355	-29.391492	148.378523
350	-41.293081	146.972023
350	-33.704416	150.366015
345	-43.338435	147.040135
345	-35.023252	138.73592
345	-31.955552	117.666205
345	-21.712224	122.224801
340	-42.884195	147.976495
340	-35.378159	149.194535
335	-36.788479	146.95979
335	-34.912384	138.529573
335	-31.866822	115.937824
330	-35.402705	149.081776
330	-33.969454	138.652781
330	-33.086545	151.591728
330	-30.775956	117.93876
330	-27.633988	153.050793
325	-37.772477	145.084806
325	-34.446813	138.897955
320	-34.960813	138.740223
315	-37.844246	144.970161
315	-37.711787	145.082426
315	-36.021295	145.047253
315	-35.120596	142.035659
315	-27.153669	152.976886
315	-24.483472	150.806049
310	-37.941939	143.375414
310	-34.240296	140.551874
310	-30.764934	117.679166
305	-35.905463	145.976131
305	-33.89418	151.16564
305	-17.535676	145.633789
300	-38.419488	145.367079
300	-37.457528	144.602032
300	-33.941443	150.981592
300	-33.352103	115.707383
300	-31.254414	115.508625
295	-36.731686	146.834561
295	-33.917601	151.101777
290	-34.858542	117.593417
290	-26.902425	152.986033
280	-37.179453	144.743358
280	-35.941228	149.168553
280	-34.847141	138.673783
280	-34.102735	150.749847
280	-33.664921	151.290921
280	-31.896593	116.20454
270	-38.138728	144.330986
270	-35.030185	138.656697
270	-34.147379	150.718007
270	-27.408542	153.030695
270	-23.154069	119.714082
265	-38.059868	142.31953
265	-37.759154	145.363185
265	-33.972167	150.890441
265	-33.853924	151.165735
265	-33.766093	151.210531
265	-33.761834	151.171738
255	-28.168787	153.517333
250	-37.724398	145.06988
245	-38.364689	146.359836
245	-37.839841	140.764545
245	-34.94231	137.734592
245	-34.295634	150.575238
245	-33.05792	117.243277
245	-26.663912	148.293883
240	-27.68492	119.409802
235	-38.262273	145.166426
235	-37.89424	145.405388
235	-37.893196	142.227754
235	-27.584561	152.921067
230	-37.019811	143.841414
230	-32.981696	121.638735
225	-34.829433	139.051698
225	-26.851248	151.426657
220	-38.05354	145.231114
220	-33.91139	151.218435
215	-37.743155	142.013356
215	-32.031182	118.097777
215	-30.850566	119.540903
210	-22.497884	148.259592
205	-43.091051	146.970489
205	-34.851049	138.724487
205	-33.673948	138.633474
200	-42.291313	145.807453
200	-33.924525	151.076939
195	-37.848786	145.192303
195	-37.818517	144.982207
195	-37.778298	145.025853
195	-37.476474	144.959512
195	-33.731105	151.07359
190	-37.873733	145.019929
190	-34.411973	117.491623
190	-32.842201	138.357347
185	-37.854683	144.995504
185	-37.794054	145.186334
185	-37.637478	145.136688
185	-37.468159	141.229722
185	-36.018771	146.415927
185	-33.774145	151.079919
185	-31.585614	115.663878
180	-38.290637	146.175271
180	-34.658726	137.704719
180	-33.972859	148.432316
180	-27.314022	153.008731
175	-41.530631	147.013597
175	-38.373694	145.01994
175	-37.814771	145.346621
175	-32.993286	151.682517
170	-37.983701	143.908716
170	-34.572329	148.498501
170	-33.73238	151.000948
170	-31.889087	116.100432
170	-31.726613	116.538966
170	-29.445997	147.966635
165	-37.684684	145.006644
165	-34.349362	150.891169
165	-28.516957	151.875003
165	-26.290166	150.143323
160	-32.015976	115.763404
160	-24.367525	147.710806
155	-37.528792	142.985403
155	-36.641016	146.864194
155	-31.398146	119.143202
150	-37.643598	145.022137
145	-37.91624	144.64209
145	-37.875066	144.777165
145	-37.537492	145.623011
145	-27.500807	153.058605
145	-27.356025	152.979085
140	-35.373243	136.859338
140	-34.794834	140.367313
140	-31.297561	116.184272
140	-26.827837	150.807058
140	-26.509225	148.190376
135	-34.934914	138.768586
135	-33.946923	151.207285
135	-33.804669	138.796125
135	-27.515758	153.011535
135	-26.600192	147.026276
130	-34.843346	138.704628
130	-34.709347	138.62532
130	-26.598388	149.960268
125	-37.695254	145.224204
125	-36.666391	142.876262
125	-35.155031	141.680385
120	-37.41047	145.682161
120	-35.117696	137.825935
120	-32.62616	117.690219
120	-32.035224	115.750311
120	-31.070282	116.110277
120	-22.449259	147.17431
115	-38.346704	143.740326
115	-38.321871	144.692708
115	-38.018664	144.043058
115	-35.129137	143.426745
110	-37.736734	145.267586
110	-35.431026	143.637617
105	-42.536377	147.383495
105	-38.270398	142.119266
100	-37.874533	145.429715
100	-36.554936	145.977761
100	-31.085084	116.452845
100	-26.07176	149.782504
100	-25.444837	147.059769
95	-41.902129	145.500566
95	-37.691916	144.888368
95	-35.945748	144.383334
95	-32.42539	119.311209
95	-31.929036	116.079266
90	-38.230038	145.049503
90	-34.435921	138.798551
90	-33.906803	151.085513
90	-22.851944	148.850932
85	-33.881624	151.170165
85	-29.962626	116.523551
75	-38.309048	145.689142
75	-32.06089	115.953584
70	-38.564014	143.448102
70	-37.975981	145.13465
70	-31.748338	118.718262
65	-38.455399	145.501279
65	-38.018616	146.694894
65	-35.135588	149.043278
65	-34.89528	138.683151
60	-34.420483	135.61222
60	-33.883189	151.19665
60	-33.848785	151.212372
60	-30.410873	116.424426
55	-33.535559	118.79925
50	-36.410186	144.965763
50	-32.483917	118.671921
50	-31.541813	115.945497
50	-28.500406	135.088086
50	-27.549179	152.951385
50	-21.126329	148.609682
45	-32.8863	138.12371
45	-26.208628	145.958063
40	-37.865322	144.979478
40	-31.902072	117.747301
40	-31.84269	115.896508
35	-33.789374	150.959508
35	-25.666985	144.495283
30	-37.788996	144.948903
30	-37.591069	144.811494
30	-30.499936	136.05216
30	-21.771226	143.503025
20	-37.765225	145.110677
20	-37.56762	144.728973
20	-33.796636	151.241813
20	-32.054065	115.754545
20	-27.409817	152.956014
20	-27.341128	152.936519
15	-33.881306	120.145773
15	-27.399839	153.14232
10	-42.753098	147.837675
5	-33.814368	151.036941
0	-43.053156	147.47988
0	-43.033826	147.944957
0	-43.027742	147.848028
0	-42.833718	147.174382
0	-42.818606	147.828594
0	-42.730264	147.439671
0	-42.431887	147.365372
0	-41.12694	147.567819
0	-38.602117	142.870164
0	-38.544977	143.970167
0	-38.466647	143.06073
0	-38.460965	144.976673
0	-38.407828	144.975131
0	-38.339871	145.155546
0	-38.156369	145.198328
0	-38.092874	145.177905
0	-38.072748	145.134111
0	-38.063907	146.672206
0	-38.038873	141.051987
0	-38.021333	143.743305
0	-37.990985	145.237462
0	-37.951394	145.038147
0	-37.947379	145.596576
0	-37.944446	144.097178
0	-37.896917	145.379622
0	-37.863743	144.888461
0	-37.82644	141.511007
0	-37.817818	145.384955
0	-37.807397	145.036575
0	-37.8006	144.943559
0	-37.796743	147.455946
0	-37.793805	145.05219
0	-37.786977	145.384922
0	-37.786429	145.125797
0	-37.759426	145.007006
0	-37.737629	145.313086
0	-37.719759	145.124727
0	-37.713299	145.158579
0	-37.650385	145.247277
0	-37.585625	145.292381
0	-37.413377	144.546151
0	-37.399224	144.603892
0	-37.354143	144.936707
0	-37.166673	141.451647
0	-37.157744	144.322487
0	-37.090071	144.912693
0	-36.910878	145.158863
0	-36.729444	144.062915
0	-36.583744	142.487468
0	-36.31396	146.51767
0	-36.307936	145.46296
0	-35.936556	146.617535
0	-35.509635	143.66458
0	-35.435634	142.427118
0	-35.228436	143.441248
0	-35.138155	143.346028
0	-35.137389	138.475092
0	-35.096798	139.690888
0	-34.998416	138.819125
0	-34.974283	138.723897
0	-34.96322	138.828161
0	-34.83977	138.657974
0	-34.715579	150.293226
0	-34.641267	138.636537
0	-34.610739	140.515131
0	-34.607943	146.370827
0	-34.543671	116.955359
0	-34.250013	140.397201
0	-34.238385	142.172516
0	-34.237139	137.812526
0	-34.214119	140.319351
0	-34.116715	146.14674
0	-34.036494	148.562165
0	-33.936179	151.176775
0	-33.921018	151.089663
0	-33.908788	150.986277
0	-33.904414	151.259392
0	-33.885382	151.021934
0	-33.88349	151.004128
0	-33.878413	151.240965
0	-33.795227	151.273242
0	-33.752645	151.031807
0	-33.722885	115.023916
0	-33.679336	151.302825
0	-33.554839	150.692086
0	-33.549593	115.966143
0	-33.513647	118.215173
0	-33.121892	119.713036
0	-33.0633	116.773204
0	-32.967987	135.229267
0	-32.946154	115.903112
0	-32.919792	118.004212
0	-32.909135	151.750126
0	-32.546383	138.207041
0	-32.421669	115.814323
0	-32.306267	151.888327
0	-32.19598	115.799431
0	-32.189465	118.339949
0	-31.985241	116.006688
0	-31.851998	115.80924
0	-31.82434	149.727798
0	-31.771446	116.313391
0	-31.609115	115.711357
0	-31.550535	117.905311
0	-31.34664	150.611053
0	-31.318648	121.997641
0	-30.719092	117.100375
0	-30.466429	117.287007
0	-29.888797	116.551869
0	-29.76691	116.434223
0	-29.741061	149.795738
0	-29.602251	124.856838
0	-28.894651	149.647249
0	-28.743816	151.839611
0	-28.707837	150.185847
0	-28.143515	149.606552
0	-27.91838	153.201472
0	-27.687389	153.156289
0	-27.68439	120.529798
0	-27.5181	153.156446
0	-27.4855	151.856298
0	-27.450089	153.129424
0	-27.258572	145.655744
0	-27.220098	153.07529
0	-27.214362	153.106378
0	-26.951082	152.987647
0	-23.610575	145.363533
0	-22.536444	145.486391
0	-22.026615	124.383893
0	-21.930567	149.395052
0	-21.453727	147.906986
0	-20.676313	116.709548
0	-19.543752	138.350723
0	-17.748858	146.059181
